GEM unit/phase ID,GEM location ID,Country/Area,Wiki URL,Plant name,Unit name,Plant name (other),Plant name (local),Owner,Owner GEM Entity ID,Parent,Parent GEM Entity ID,Capacity (MW),Status,Start year,Retired year,Planned retirement,Combustion technology,Coal type,Coal source,Conversion to (fuel),Conversion to (GEM unit ID),Alternate Fuel,Location,"Local area (taluk, county)","Major area (prefecture, district)","Subnational unit (province, state)",Subregion,Region,Latitude,Longitude,Location accuracy,Permits,Permit Date,Permit Parsed,Captive,Captive industry use,Captive residential use,China Capacity Payment Recipient,CHP,Plant age (years),Capacity factor,Heat rate (Btu per kWh),Emission factor (kg of CO2 per TJ),Annual CO2 (million tonnes / annum),Remaining plant lifetime (years),Lifetime CO2 (million tonnes),province_norm,zone,est_generation_MWh,emis_intensity_t_per_MWh,cluster
G100000107927,L100000102779,Indonesia,https://www.gem.wiki/Perawang_Mill_power_station,Perawang Mill power station,Unit 11,,,PT Indah Kiat Pulp & Paper Tbk [100%],E100000121022 [100%],PT Indah Kiat Pulp & Paper Tbk [100.0%],E100000121022 [100.0%],150.0,operating,2014.0,,,subcritical,unknown,,,,,Sinar Mas Perawang mill,Tualang,Siak,Riau,South-eastern Asia,Asia,0.68932,101.61907,exact,,,,pulp & paper,power,,,,11,0.55,11312.6,96100,0.8289696382045649,24,19.89527131690956,Riau,Sumatra,722700.0,1.1470452998541094,1
G100000107729,L100000102727,Indonesia,https://www.gem.wiki/PLN_Paiton_Baru_power_station,PLN Paiton Baru power station,Unit 09,,,PT PLN Nusantara Power [100%],E100000003764 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],660.0,operating,2012.0,,,subcritical,subbituminous,,,,bioenergy,Bhinor,Paiton,Probolinggo,East Java,South-eastern Asia,Asia,-7.711029,113.570682,exact,,,,,,,,,13,0.55,9572.2,96100,3.086317729930843,22,67.89899005847855,Jawa Timur,Jawa-Madura-Bali,3179880.0000000005,0.9705767921842468,4
G100000108040,L100000102731,Indonesia,https://www.gem.wiki/PLN_Paiton_power_station,PLN Paiton power station,Unit 1,印尼国电百通电站,,PT PLN Nusantara Power [100%],E100000003764 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],400.0,operating,1994.0,,2030.0,subcritical,subbituminous,,,,bioenergy,Bhinor,Paiton,Probolinggo,East Java,South-eastern Asia,Asia,-7.7147,113.585016,exact,,,,,,,,,31,0.55,11747.7,96100,2.29560822887418,5,11.4780411443709,Jawa Timur,Jawa-Madura-Bali,1927200.0,1.1911624267715752,3
G100000108041,L100000102731,Indonesia,https://www.gem.wiki/PLN_Paiton_power_station,PLN Paiton power station,Unit 2,印尼国电百通电站,,PT PLN Nusantara Power [100%],E100000003764 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],400.0,operating,1993.0,,,subcritical,subbituminous,,,,bioenergy,Bhinor,Paiton,Probolinggo,East Java,South-eastern Asia,Asia,-7.7147,113.585016,exact,,,,,,,,,32,0.55,11747.7,96100,2.29560822887418,3,6.886824686622541,Jawa Timur,Jawa-Madura-Bali,1927200.0,1.1911624267715752,3
G100000108075,L100000102801,Indonesia,https://www.gem.wiki/Pomalaa_Nickel_power_station,Pomalaa Nickel power station,Unit S1,,,PT Aneka Tambang Tbk [100%],E100000120990 [100%],PT Aneka Tambang Tbk [100.0%],E100000120990 [100.0%],30.0,operating,2016.0,,,subcritical,unknown,,,,,Pomalaa,,,Southeast Sulawesi,South-eastern Asia,Asia,-4.179865,121.592935,exact,,,,nickel,,,,,9,0.55,10442.4,96100,0.153040548591612,26,3.979054263381912,Sulawesi Tenggara,Sulawesi,144540.0,1.058811046019178,2
G100000108076,L100000102801,Indonesia,https://www.gem.wiki/Pomalaa_Nickel_power_station,Pomalaa Nickel power station,Unit S2,,,PT Aneka Tambang Tbk [100%],E100000120990 [100%],PT Aneka Tambang Tbk [100.0%],E100000120990 [100.0%],30.0,operating,2016.0,,,subcritical,unknown,,,,,Pomalaa,,,Southeast Sulawesi,South-eastern Asia,Asia,-4.179865,121.592935,exact,,,,nickel,,,,,9,0.55,10442.4,96100,0.153040548591612,26,3.979054263381912,Sulawesi Tenggara,Sulawesi,144540.0,1.058811046019178,2
G100000115126,L100000104831,Indonesia,https://www.gem.wiki/PT_Halmahera_Persada_Lygend_Nickel_Smelter_power_station,PT Halmahera Persada Lygend Nickel Smelter power station,Phase I Unit 1,宁波力勤印尼镍铁项目自备电厂,,PT Halmahera Persada Lygend [100%],E100000121020 [100%],Harita Group [63.1%]; Ningbo Lygend [36.9%],E100000120543 [63.1%]; E100000120928 [36.9%],30.0,operating,2020.0,,,unknown,unknown,,,,,Kawasi,Obi,South Halmahera,North Maluku,South-eastern Asia,Asia,-1.53615,127.416015,exact,,,,nickel,power,,,,5,0.55,10326.0,96100,0.15133462659513,30,4.5400387978539,North Maluku,,144540.0,1.047008624568493,2
G100000115127,L100000104831,Indonesia,https://www.gem.wiki/PT_Halmahera_Persada_Lygend_Nickel_Smelter_power_station,PT Halmahera Persada Lygend Nickel Smelter power station,Phase I Unit 2,宁波力勤印尼镍铁项目自备电厂,,PT Halmahera Persada Lygend [100%],E100000121020 [100%],Harita Group [63.1%]; Ningbo Lygend [36.9%],E100000120543 [63.1%]; E100000120928 [36.9%],30.0,operating,2021.0,,,unknown,unknown,,,,,Kawasi,Obi,South Halmahera,North Maluku,South-eastern Asia,Asia,-1.53615,127.416015,exact,,,,nickel,power,,,,4,0.55,10326.0,96100,0.15133462659513,31,4.69137342444903,North Maluku,,144540.0,1.047008624568493,2
G100000115067,L100000104831,Indonesia,https://www.gem.wiki/PT_Halmahera_Persada_Lygend_Nickel_Smelter_power_station,PT Halmahera Persada Lygend Nickel Smelter power station,Phase II Unit 1,宁波力勤印尼镍铁项目自备电厂,,PT Halmahera Persada Lygend [100%],E100000121020 [100%],Harita Group [63.1%]; Ningbo Lygend [36.9%],E100000120543 [63.1%]; E100000120928 [36.9%],150.0,operating,2023.0,,,unknown,unknown,,,,,Kawasi,Obi,South Halmahera,North Maluku,South-eastern Asia,Asia,-1.5614331,127.4210337,exact,,,,nickel,power,,,,2,0.55,10326.0,96100,0.75667313297565,33,24.97021338819645,North Maluku,,722700.0,1.047008624568493,2
G100000115068,L100000104831,Indonesia,https://www.gem.wiki/PT_Halmahera_Persada_Lygend_Nickel_Smelter_power_station,PT Halmahera Persada Lygend Nickel Smelter power station,Phase II Unit 2,宁波力勤印尼镍铁项目自备电厂,,PT Halmahera Persada Lygend [100%],E100000121020 [100%],Harita Group [63.1%]; Ningbo Lygend [36.9%],E100000120543 [63.1%]; E100000120928 [36.9%],150.0,operating,2022.0,,,unknown,unknown,,,,,Kawasi,Obi,South Halmahera,North Maluku,South-eastern Asia,Asia,-1.5614331,127.4210337,exact,,,,nickel,power,,,,3,0.55,10326.0,96100,0.75667313297565,32,24.2135402552208,North Maluku,,722700.0,1.047008624568493,2
G100000115069,L100000104831,Indonesia,https://www.gem.wiki/PT_Halmahera_Persada_Lygend_Nickel_Smelter_power_station,PT Halmahera Persada Lygend Nickel Smelter power station,Phase II Unit 3,宁波力勤印尼镍铁项目自备电厂,,PT Halmahera Persada Lygend [100%],E100000121020 [100%],Harita Group [63.1%]; Ningbo Lygend [36.9%],E100000120543 [63.1%]; E100000120928 [36.9%],150.0,operating,2023.0,,,unknown,unknown,,,,,Kawasi,Obi,South Halmahera,North Maluku,South-eastern Asia,Asia,-1.5614331,127.4210337,exact,,,,nickel,power,,,,2,0.55,10326.0,96100,0.75667313297565,33,24.97021338819645,North Maluku,,722700.0,1.047008624568493,2
G100000115070,L100000104831,Indonesia,https://www.gem.wiki/PT_Halmahera_Persada_Lygend_Nickel_Smelter_power_station,PT Halmahera Persada Lygend Nickel Smelter power station,Phase II Unit 4,宁波力勤印尼镍铁项目自备电厂,,PT Halmahera Persada Lygend [100%],E100000121020 [100%],Harita Group [63.1%]; Ningbo Lygend [36.9%],E100000120543 [63.1%]; E100000120928 [36.9%],150.0,operating,2023.0,,,unknown,unknown,,,,,Kawasi,Obi,South Halmahera,North Maluku,South-eastern Asia,Asia,-1.5614331,127.4210337,exact,,,,nickel,power,,,,2,0.55,10326.0,96100,0.75667313297565,33,24.97021338819645,North Maluku,,722700.0,1.047008624568493,2
G100001031294,L100000104831,Indonesia,https://www.gem.wiki/PT_Halmahera_Persada_Lygend_Nickel_Smelter_power_station,PT Halmahera Persada Lygend Nickel Smelter power station,Phase II Unit 5,宁波力勤印尼镍铁项目自备电厂,,PT Halmahera Persada Lygend [100%],E100000121020 [100%],Harita Group [63.1%]; Ningbo Lygend [36.9%],E100000120543 [63.1%]; E100000120928 [36.9%],150.0,operating,2023.0,,,unknown,unknown,,,,,Kawasi,Obi,South Halmahera,North Maluku,South-eastern Asia,Asia,-1.5614331,127.4210337,exact,,,,nickel,power,,,,2,0.55,10326.0,96100,0.75667313297565,33,24.97021338819645,North Maluku,,722700.0,1.047008624568493,2
G100000115355,L100000104831,Indonesia,https://www.gem.wiki/PT_Halmahera_Persada_Lygend_Nickel_Smelter_power_station,PT Halmahera Persada Lygend Nickel Smelter power station,Phase III Unit 1,宁波力勤印尼镍铁项目自备电厂,,PT Obi Nickel Cobalt [100%],E100000121047 [100%],Harita Group [63.1%]; Ningbo Lygend [36.9%],E100000120543 [63.1%]; E100000120928 [36.9%],380.0,operating,2024.0,,,unknown,unknown,,,,,Kawasi,Obi,South Halmahera,North Maluku,South-eastern Asia,Asia,-1.5614331,127.4210337,exact,,,,nickel,power,,,,1,0.55,9465.5,96100,1.757163164354565,34,59.74354758805522,North Maluku,,1830840.0,0.959757905854452,0
G100000115356,L100000104831,Indonesia,https://www.gem.wiki/PT_Halmahera_Persada_Lygend_Nickel_Smelter_power_station,PT Halmahera Persada Lygend Nickel Smelter power station,Phase III Unit 2,宁波力勤印尼镍铁项目自备电厂,,PT Obi Nickel Cobalt [100%],E100000121047 [100%],Harita Group [63.1%]; Ningbo Lygend [36.9%],E100000120543 [63.1%]; E100000120928 [36.9%],380.0,operating,2025.0,,,unknown,unknown,,,,,Kawasi,Obi,South Halmahera,North Maluku,South-eastern Asia,Asia,-1.5614331,127.4210337,exact,,,,nickel,power,,,,0,0.55,9465.5,96100,1.757163164354565,35,61.50071075240979,North Maluku,,1830840.0,0.959757905854452,0
G100001000642,L100001000402,Indonesia,https://www.gem.wiki/PT_IHIP_power_station,PT IHIP power station,Unit 1,"PLTU BTIIG, PLTU Ambunu",,PT Baoshuo Taman Industry Investment Group,E100001011495,Huakai Investment Co Ltd; Tongxiang Wushi Trading Co Ltd; unknown; Zhenshi Holding Group Co Ltd,E100000130601; E100000128497; E100000132388; E100000127998,117.0,operating,2024.0,,,unknown,unknown,,,,,Ambunu,West Bungku,Morowali,Central Sulawesi,South-eastern Asia,Asia,-2.257851485,121.769024,exact,,,,industrial park,,,,,1,0.55,10326.0,96100,0.590205043721007,34,20.06697148651424,Sulawesi Tengah,Sulawesi,563706.0000000001,1.047008624568493,2
G100001000643,L100001000402,Indonesia,https://www.gem.wiki/PT_IHIP_power_station,PT IHIP power station,Unit 2,"PLTU BTIIG, PLTU Ambunu",,PT Baoshuo Taman Industry Investment Group,E100001011495,Huakai Investment Co Ltd; Tongxiang Wushi Trading Co Ltd; unknown; Zhenshi Holding Group Co Ltd,E100000130601; E100000128497; E100000132388; E100000127998,117.0,operating,2024.0,,,unknown,unknown,,,,,Ambunu,West Bungku,Morowali,Central Sulawesi,South-eastern Asia,Asia,-2.257851485,121.769024,exact,,,,industrial park,,,,,1,0.55,10326.0,96100,0.590205043721007,34,20.06697148651424,Sulawesi Tengah,Sulawesi,563706.0000000001,1.047008624568493,2
G100001000644,L100001000402,Indonesia,https://www.gem.wiki/PT_IHIP_power_station,PT IHIP power station,Unit 3,"PLTU BTIIG, PLTU Ambunu",,PT Baoshuo Taman Industry Investment Group,E100001011495,Huakai Investment Co Ltd; Tongxiang Wushi Trading Co Ltd; unknown; Zhenshi Holding Group Co Ltd,E100000130601; E100000128497; E100000132388; E100000127998,116.0,operating,2024.0,,,unknown,unknown,,,,,Ambunu,West Bungku,Morowali,Central Sulawesi,South-eastern Asia,Asia,-2.257851485,121.769024,exact,,,,industrial park,,,,,1,0.55,10326.0,96100,0.585160556167836,34,19.89545890970642,Sulawesi Tengah,Sulawesi,558888.0,1.0470086245684933,2
G100000108234,L100000102789,Indonesia,https://www.gem.wiki/Punagaya_power_station,Punagaya power station,Phase I Unit 1,吉利普多电站,,PT Bosowa Makassar [100%],E100000121000 [100%],PT Bosowa Makassar [100.0%],E100000121000 [100.0%],125.0,operating,2011.0,,,subcritical,unknown,,,,bioenergy,,Bangkala,Jeneponto,South Sulawesi,South-eastern Asia,Asia,-5.617881,119.5511895,exact,,,,,,,,,14,0.55,11312.6,96100,0.6908080318371375,21,14.50696866857989,Sulawesi Selatan,Sulawesi,602250.0,1.1470452998541094,1
G100000108235,L100000102789,Indonesia,https://www.gem.wiki/Punagaya_power_station,Punagaya power station,Phase I Unit 2,吉利普多电站,,PT Bosowa Makassar [100%],E100000121000 [100%],PT Bosowa Makassar [100.0%],E100000121000 [100.0%],125.0,operating,2011.0,,,subcritical,unknown,,,,bioenergy,,Bangkala,Jeneponto,South Sulawesi,South-eastern Asia,Asia,-5.617881,119.5511895,exact,,,,,,,,,14,0.55,11312.6,96100,0.6908080318371375,21,14.50696866857989,Sulawesi Selatan,Sulawesi,602250.0,1.1470452998541094,1
G100000108236,L100000102789,Indonesia,https://www.gem.wiki/Punagaya_power_station,Punagaya power station,Phase II Unit 3,吉利普多电站,,PT Bosowa Makassar [100%],E100000121000 [100%],PT Bosowa Makassar [100.0%],E100000121000 [100.0%],135.0,operating,2018.0,,,subcritical,unknown,,,,bioenergy,Punagaya,Bangkala,Jeneponto,South Sulawesi,South-eastern Asia,Asia,-5.617881,119.5511895,exact,,,,,,,,,7,0.55,10442.4,96100,0.688682468662254,28,19.28310912254311,Sulawesi Selatan,Sulawesi,650430.0,1.0588110460191782,2
G100000108237,L100000102789,Indonesia,https://www.gem.wiki/Punagaya_power_station,Punagaya power station,Phase II Unit 4,吉利普多电站,,PT Bosowa Makassar [100%],E100000121000 [100%],PT Bosowa Makassar [100.0%],E100000121000 [100.0%],135.0,operating,2018.0,,,subcritical,unknown,,,,bioenergy,Punagaya,Bangkala,Jeneponto,South Sulawesi,South-eastern Asia,Asia,-5.617881,119.5511895,exact,,,,,,,,,7,0.55,10442.4,96100,0.688682468662254,28,19.28310912254311,Sulawesi Selatan,Sulawesi,650430.0,1.0588110460191782,2
G100000113843,L100000104398,Indonesia,https://www.gem.wiki/Purwakarta_Indorama_power_station,Purwakarta Indorama power station,Unit 1,,,PT PLN (Persero),E100000000537,PT PLN (Persero),E100000000537,30.0,operating,2006.0,,,subcritical,unknown,,,,,Perwakarta,Jawa Barat,,West Java,South-eastern Asia,Asia,-6.553921,107.413652,exact,,,,textiles,,,,,19,0.55,11312.6,96100,0.165793927640913,16,2.652702842254608,Jawa Barat,Jawa-Madura-Bali,144540.0,1.1470452998541096,1
G100000113844,L100000104398,Indonesia,https://www.gem.wiki/Purwakarta_Indorama_power_station,Purwakarta Indorama power station,Unit 2,,,PT PLN (Persero),E100000000537,PT PLN (Persero),E100000000537,30.0,operating,2006.0,,,subcritical,unknown,,,,,Perwakarta,Jawa Barat,,West Java,South-eastern Asia,Asia,-6.553921,107.413652,exact,,,,textiles,,,,,19,0.55,11312.6,96100,0.165793927640913,16,2.652702842254608,Jawa Barat,Jawa-Madura-Bali,144540.0,1.1470452998541096,1
G100000114329,L100000104616,Indonesia,https://www.gem.wiki/Qingdao_Zhongsheng_captive_power_station,Qingdao Zhongsheng captive power station,Unit 1,青岛中程印尼工业园自备电厂,,PT Metal Smeltindo Selaras [100%],E100000121042 [100%],PT Metal Smeltindo Selaras [100.0%],E100000121042 [100.0%],65.0,operating,2022.0,,,unknown,unknown,,,,,,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-3.04035,122.261559,exact,,,,nickel,power,,,,3,0.55,10326.0,96100,0.327891690956115,32,10.49253411059568,Sulawesi Tengah,Sulawesi,313170.0,1.047008624568493,2
G100000114330,L100000104616,Indonesia,https://www.gem.wiki/Qingdao_Zhongsheng_captive_power_station,Qingdao Zhongsheng captive power station,Unit 2,青岛中程印尼工业园自备电厂,,PT Metal Smeltindo Selaras [100%],E100000121042 [100%],PT Metal Smeltindo Selaras [100.0%],E100000121042 [100.0%],65.0,operating,2022.0,,,unknown,unknown,,,,,,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-3.04035,122.261559,exact,,,,nickel,power,,,,3,0.55,10326.0,96100,0.327891690956115,32,10.49253411059568,Sulawesi Tengah,Sulawesi,313170.0,1.047008624568493,2
G100000108526,L100000102713,Indonesia,https://www.gem.wiki/Rembang_power_station,Rembang power station,Unit 1,,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],315.0,operating,2011.0,,,subcritical,subbituminous,,,,,,Sluke,Rembang,Central Java,South-eastern Asia,Asia,-6.636,111.4749,exact,,,,,,,,,14,0.55,10442.4,96100,1.606925760211926,21,33.74544096445045,Jawa Tengah,Jawa-Madura-Bali,1517670.0,1.058811046019178,4
G100000108527,L100000102713,Indonesia,https://www.gem.wiki/Rembang_power_station,Rembang power station,Unit 2,,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],315.0,operating,2011.0,,,subcritical,subbituminous,,,,,,Sluke,Rembang,Central Java,South-eastern Asia,Asia,-6.636,111.4749,exact,,,,,,,,,14,0.55,10442.4,96100,1.606925760211926,21,33.74544096445045,Jawa Tengah,Jawa-Madura-Bali,1517670.0,1.058811046019178,4
G100000109397,L100000102802,Indonesia,https://www.gem.wiki/Shenhua_Guohua_power_station,Shenhua Guohua power station,Unit 1,神华国华南苏电厂一期 （穆印电站),,PT GH EMM Indonesia [100%],E100000121012 [100%],PT Energi Musi Makmur [30.0%]; China Shenhua Energy Co Ltd,E100000120409 [30.0%]; E100000000175,150.0,operating,2013.0,,,subcritical,lignite,Dangku coal field,,,,Simpang Belimbing,Gunung Megang,Muara Enim,South Sumatra,South-eastern Asia,Asia,-3.401381,104.118633,exact,,,,,,,,,12,0.55,11312.6,101000,0.8712376010266499,23,20.03846482361295,Sumatera Selatan,Sumatra,722700.0,1.2055314805958903,1
G100000109398,L100000102802,Indonesia,https://www.gem.wiki/Shenhua_Guohua_power_station,Shenhua Guohua power station,Unit 2,神华国华南苏电厂一期 （穆印电站),,PT GH EMM Indonesia [100%],E100000121012 [100%],PT Energi Musi Makmur [30.0%]; China Shenhua Energy Co Ltd,E100000120409 [30.0%]; E100000000175,150.0,operating,2013.0,,,subcritical,lignite,Dangku coal field,,,,Simpang Belimbing,Gunung Megang,Muara Enim,South Sumatra,South-eastern Asia,Asia,-3.401381,104.118633,exact,,,,,,,,,12,0.55,11312.6,101000,0.8712376010266499,23,20.03846482361295,Sumatera Selatan,Sumatra,722700.0,1.2055314805958903,1
G100000109399,L100000102745,Indonesia,https://www.gem.wiki/Sinar_Mas_Jambi_Lontar_power_station,Sinar Mas Jambi Lontar power station,Unit 1,金光集团占碑自备电厂,,PT Lontar Papyrus Pulp & Paper Industry [100%],E100000121037 [100%],PT Sinar Mas Group,E100001010086,37.0,operating,1994.0,,,subcritical,unknown,,,,bioenergy,Tebing Tinggi,Tebing Tinggi,Tanjung Jabung Barat,Jambi,South-eastern Asia,Asia,-1.0069,103.0821,exact,,,,pulp & paper,power,,,,31,0.55,12617.9,96100,0.2280729286649996,4,0.9122917146599984,Jambi,Sumatra,178266.0,1.279396680606507,3
G100000109400,L100000102745,Indonesia,https://www.gem.wiki/Sinar_Mas_Jambi_Lontar_power_station,Sinar Mas Jambi Lontar power station,Unit 2,金光集团占碑自备电厂,,PT Lontar Papyrus Pulp & Paper Industry [100%],E100000121037 [100%],PT Sinar Mas Group,E100001010086,37.0,operating,1994.0,,,subcritical,unknown,,,,bioenergy,Tebing Tinggi,Tebing Tinggi,Tanjung Jabung Barat,Jambi,South-eastern Asia,Asia,-1.0069,103.0821,exact,,,,pulp & paper,power,,,,31,0.55,12617.9,96100,0.2280729286649996,4,0.9122917146599984,Jambi,Sumatra,178266.0,1.279396680606507,3
G100000109401,L100000102745,Indonesia,https://www.gem.wiki/Sinar_Mas_Jambi_Lontar_power_station,Sinar Mas Jambi Lontar power station,Unit 3,金光集团占碑自备电厂,,PT Lontar Papyrus Pulp & Paper Industry [100%],E100000121037 [100%],PT Sinar Mas Group,E100001010086,37.0,operating,1994.0,,,subcritical,unknown,,,,bioenergy,Tebing Tinggi,Tebing Tinggi,Tanjung Jabung Barat,Jambi,South-eastern Asia,Asia,-1.0069,103.0821,exact,,,,pulp & paper,power,,,,31,0.55,12617.9,96100,0.2280729286649996,4,0.9122917146599984,Jambi,Sumatra,178266.0,1.279396680606507,3
G100000114325,L100000102745,Indonesia,https://www.gem.wiki/Sinar_Mas_Jambi_Lontar_power_station,Sinar Mas Jambi Lontar power station,Unit 4,金光集团占碑自备电厂,,PT Lontar Papyrus Pulp & Paper Industry [100%],E100000121037 [100%],PT Sinar Mas Group,E100001010086,100.0,operating,2017.0,,,subcritical,unknown,,,,,Tebing Tinggi,Tebing Tinggi,Tanjung Jabung Barat,Jambi,South-eastern Asia,Asia,-1.0069,103.0821,exact,,,,pulp & paper,power,,,,8,0.55,10442.4,96100,0.51013516197204,27,13.77364937324508,Jambi,Sumatra,481800.00000000006,1.058811046019178,2
G100000115259,L100000104846,Indonesia,https://www.gem.wiki/Sulawesi_Labota_power_station,Sulawesi Labota power station,Unit 1,青山工业园拉波塔电厂,,PT Walsin Nickel Industrial Indonesia [100%],E100000121082 [100%],Walsin Lihwa Corp,E100000121535,350.0,operating,2021.0,,,unknown,unknown,,,,,Bahodopi,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.8679078,122.1770864,exact,,,,"aluminum, nickel",power,,,,4,0.55,9465.5,96100,1.618439756642363,31,50.17163245591324,Sulawesi Tengah,Sulawesi,1686300.0000000002,0.9597579058544522,0
G100000115260,L100000104846,Indonesia,https://www.gem.wiki/Sulawesi_Labota_power_station,Sulawesi Labota power station,Unit 2,青山工业园拉波塔电厂,,Indonesia Eternal Smelting Co [100%],E100000120755 [100%],Eternal Tsingshan Group Ltd,E100000120439,350.0,operating,2022.0,,,unknown,unknown,,,,,Bahodopi,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.8679078,122.1770864,exact,,,,"aluminum, nickel",power,,,,3,0.55,9465.5,96100,1.618439756642363,32,51.7900722125556,Sulawesi Tengah,Sulawesi,1686300.0000000002,0.9597579058544522,0
G100000115261,L100000104846,Indonesia,https://www.gem.wiki/Sulawesi_Labota_power_station,Sulawesi Labota power station,Unit 3,青山工业园拉波塔电厂,,Indonesia Huaqing Aluminum Co Ltd [100%],E100000120615 [100%],Eternal Tsingshan Group Ltd; Huafeng Group,E100000120439; E100000120578,380.0,operating,2023.0,,,unknown,unknown,,,,,Bahodopi,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.8679078,122.1770864,exact,,,,"aluminum, nickel",power,,,,2,0.55,9465.5,96100,1.757163164354565,33,57.98638442370066,Sulawesi Tengah,Sulawesi,1830840.0,0.959757905854452,0
G100000115123,L100000104846,Indonesia,https://www.gem.wiki/Sulawesi_Labota_power_station,Sulawesi Labota power station,Unit 4,青山工业园拉波塔电厂,,Indonesia Wanjia Ferro Nickel Co Ltd [100%],E100000120619 [100%],Indonesia Wanjia Ferro Nickel Co Ltd [100.0%],E100000120619 [100.0%],380.0,operating,2023.0,,,supercritical,unknown,,,,,Bahodopi,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.8689871,122.17188,exact,,,,"aluminum, nickel",power,,,,2,0.55,9249.9,96100,1.717139459506978,33,56.66560216373026,Sulawesi Tengah,Sulawesi,1830840.0,0.9378970633736304,0
G100000115124,L100000104846,Indonesia,https://www.gem.wiki/Sulawesi_Labota_power_station,Sulawesi Labota power station,Unit 5,青山工业园拉波塔电厂,,Indonesia Zhaohui Ferro Nickel Co Ltd [100%],E100000120620 [100%],Indonesia Zhaohui Ferro Nickel Co Ltd [100.0%],E100000120620 [100.0%],380.0,operating,2023.0,,,supercritical,unknown,,,,,Bahodopi,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.8689871,122.17188,exact,,,,"aluminum, nickel",power,,,,2,0.55,9249.9,96100,1.717139459506978,33,56.66560216373026,Sulawesi Tengah,Sulawesi,1830840.0,0.9378970633736304,0
G100000115125,L100000104846,Indonesia,https://www.gem.wiki/Sulawesi_Labota_power_station,Sulawesi Labota power station,Unit 6,青山工业园拉波塔电厂,,PT Sulawesi Mining Investment [100%],E100000121348 [100%],Dingxin Group [55.0%]; PT Bintang Delapan Group [45.0%],E100000120334 [55.0%]; E100000120164 [45.0%],380.0,operating,2023.0,,,supercritical,unknown,,,,,Bahodopi,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.8689871,122.17188,exact,,,,"aluminum, nickel",power,,,,2,0.55,9249.9,96100,1.717139459506978,33,56.66560216373026,Sulawesi Tengah,Sulawesi,1830840.0,0.9378970633736304,0
G100000115360,L100000104846,Indonesia,https://www.gem.wiki/Sulawesi_Labota_power_station,Sulawesi Labota power station,Unit 7,青山工业园拉波塔电厂,,PT Sulawesi Mining Investment [100%],E100000121348 [100%],Dingxin Group [55.0%]; PT Bintang Delapan Group [45.0%],E100000120334 [55.0%]; E100000120164 [45.0%],380.0,operating,2023.0,,,supercritical,unknown,,,,,Bahodopi,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.8688307,122.1692807,exact,,,,"aluminum, nickel",power,,,,2,0.55,9249.9,96100,1.717139459506978,33,56.66560216373026,Sulawesi Tengah,Sulawesi,1830840.0,0.9378970633736304,0
G100000115361,L100000104846,Indonesia,https://www.gem.wiki/Sulawesi_Labota_power_station,Sulawesi Labota power station,Unit 8,青山工业园拉波塔电厂,,PT Sulawesi Mining Investment [100%],E100000121348 [100%],Dingxin Group [55.0%]; PT Bintang Delapan Group [45.0%],E100000120334 [55.0%]; E100000120164 [45.0%],380.0,operating,2024.0,,,supercritical,unknown,,,,,Bahodopi,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.8688307,122.1692807,exact,,,,"aluminum, nickel",power,,,,1,0.55,9249.9,96100,1.717139459506978,34,58.38274162323724,Sulawesi Tengah,Sulawesi,1830840.0,0.9378970633736304,0
G100000115362,L100000104846,Indonesia,https://www.gem.wiki/Sulawesi_Labota_power_station,Sulawesi Labota power station,Unit 9,青山工业园拉波塔电厂,,PT Sulawesi Mining Investment [100%],E100000121348 [100%],Dingxin Group [55.0%]; PT Bintang Delapan Group [45.0%],E100000120334 [55.0%]; E100000120164 [45.0%],380.0,operating,2024.0,,,supercritical,unknown,,,,,Bahodopi,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.8688307,122.1692807,exact,,,,"aluminum, nickel",power,,,,1,0.55,9249.9,96100,1.717139459506978,34,58.38274162323724,Sulawesi Tengah,Sulawesi,1830840.0,0.9378970633736304,0
